,placeLabel,placeLabelE,heritage,longitude,latitude,UNESCO,image,wikicode,wiki_links,Nbwikis,LgWiki,LgWrdContent,NbPhotos,TotalWords
550,Ã©glise du Mont-Carmel du djebel Trozza,Church of Mount Carmel of Jebel Trozza,0,9.58074444,35.54194722,0,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20djebel%20Trozza.jpg,Q56302737,https://fr.wikipedia.org/wiki/%C3%89glise_du_Mont-Carmel_du_djebel_Trozza,1.0,https://fr.wikipedia.org/wiki/%C3%89glise_du_Mont-Carmel_du_djebel_Trozza,1097.0,8.0,2415.0
551,Bordj Zouara,Bordj Zouara,1,10.153463,36.80685,0,http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20zouara.jpg,Q42596642,,,,,,
552,archidiocÃ¨se de Tunis,Roman Catholic Archdiocese of Tunis,0,10.17888889,36.80027778,0,http://commons.wikimedia.org/wiki/Special:FilePath/Cath%C3%A9drale%20Saint-Vincent-de-Paul.jpg,Q1274109,https://ar.wikipedia.org/wiki/%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9_%D8%A3%D8%B3%D9%82%D9%81%D9%8A%D8%A9_%D8%AA%D9%88%D9%86%D8%B3; https://arz.wikipedia.org/wiki/%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9_%D8%A7%D8%B3%D9%82%D9%81%D9%8A%D8%A9_%D8%AA%D9%88%D9%86%D8%B3; https://ca.wikipedia.org/wiki/Arquebisbat_de_Tunis; https://cs.wikipedia.org/wiki/Arcidiec%C3%A9ze_tunisk%C3%A1; https://de.wikipedia.org/wiki/Erzbistum_Tunis; https://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Tunis; https://es.wikipedia.org/wiki/Arquidi%C3%B3cesis_de_T%C3%BAnez; https://fr.wikipedia.org/wiki/Archidioc%C3%A8se_de_Tunis; https://id.wikipedia.org/wiki/Keuskupan_Agung_Tunis; https://it.wikipedia.org/wiki/Arcidiocesi_di_Tunisi; https://jv.wikipedia.org/wiki/Kabiskopan_Agung_Tunis; https://no.wikipedia.org/wiki/Tunis_erkebisped%C3%B8mme; https://pl.wikipedia.org/wiki/Archidiecezja_Tunisu; https://pt.wikipedia.org/wiki/Arquidiocese_de_Tunes; https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B8%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_%D0%A2%D1%83%D0%BD%D0%B8%D1%81%D0%B0; https://sh.wikipedia.org/wiki/Tuniska_nadbiskupija; https://zh.wikipedia.org/wiki/%E5%A4%A9%E4%B8%BB%E6%95%99%E7%AA%81%E5%B0%BC%E6%96%AF%E7%B8%BD%E6%95%99%E5%8D%80,17.0,https://ar.wikipedia.org/wiki/%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9_%D8%A3%D8%B3%D9%82%D9%81%D9%8A%D8%A9_%D8%AA%D9%88%D9%86%D8%B3,637.0,77.0,3052.0
553,,,,,,,,,,,,,,
554,5   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1926 	173.281           	2.091.211     	8,3   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1931 	195.293           	2.337.395     	8,4   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1936 	213.295           	2.608.403     	8,6   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1949 	280.000           	3.230.950     	8,7   	80              	90            	170                  	1.647                	     	80      	500     	238\n1956 	255.224           	3.696.926     	6,9   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1959 	70.000            	3.800.000     	1,8   	88              	91            	179                  	391                  	     	115     	547     	78\n1966 	32.767            	4.499.284     	0.7   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1970 	35.000            	4.960.000     	0,2   	--_--           	--_--         	--_--                	--_--                	--_--	--_--   	--_--   	--_--\n1946 	239.549           	3.143.498     	7,,,,,,
555,Ã©glise de Ben Arous,Ben Arous church,0,10.22254,36.75847,0,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20de%20Ben%20Arous%202023.jpg,Q30335903,https://commons.wikimedia.org/wiki/Category:Ben_Arous_church; https://fr.wikipedia.org/wiki/%C3%89glise_de_Ben_Arous,2.0,https://fr.wikipedia.org/wiki/%C3%89glise_de_Ben_Arous,1288.0,8.0,8552.0
556,Tunis,Tunis,0,10.18,36.80083333,0,http://commons.wikimedia.org/wiki/Special:FilePath/Panoramique%20du%20centre%20de%20Tunis%20%283197369985%29%20%28cropped%29.jpg,Q3572,https://ace.wikipedia.org/wiki/Tunis; https://ady.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%BA%D1%8A%D0%B0%D0%BB%D1%8D); https://af.wikipedia.org/wiki/Tunis; https://als.wikipedia.org/wiki/Tunis; https://am.wikipedia.org/wiki/%E1%89%B1%E1%8A%92%E1%88%B5; https://an.wikipedia.org/wiki/T%C3%BAniz; https://arc.wikipedia.org/wiki/%DC%AC%DC%98%DC%A2%DC%A3_(%DC%A1%DC%95%DC%9D%DC%A2%DC%AC%DC%90); https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9); https://ary.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9; https://arz.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%D9%85%D8%AF%D9%8A%D9%86%D9%87); https://ast.wikipedia.org/wiki/T%C3%BAnez; https://avk.wikipedia.org/wiki/Tunus; https://azb.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%D8%B4%D9%87%D8%B1); https://az.wikipedia.org/wiki/Tunis_(%C5%9F%C9%99h%C9%99r); https://ban.wikipedia.org/wiki/Tunis; https://ba.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D2%A1%D0%B0%D0%BB%D0%B0); https://be-tarask.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D1%96%D1%81_(%D0%B3%D0%BE%D1%80%D0%B0%D0%B4); https://be.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D1%96%D1%81_(%D0%B3%D0%BE%D1%80%D0%B0%D0%B4); https://bg.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D1%80%D0%B0%D0%B4); https://bn.wikipedia.org/wiki/%E0%A6%A4%E0%A6%BF%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%B8; https://bo.wikipedia.org/wiki/%E0%BD%8A%E0%BD%B4%E0%BC%8B%E0%BD%93%E0%BD%B2%E0%BD%A6%E0%BD%B2%E0%BC%8D; https://br.wikipedia.org/wiki/Tuniz; https://bs.wikipedia.org/wiki/Tunis_(grad); https://ca.wikipedia.org/wiki/Tunis; https://cdo.wikipedia.org/wiki/Tunis; https://ceb.wikipedia.org/wiki/Tunis_(ulohang_dakbayan_sa_Tunisia); https://ce.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D3%80%D0%B0%D0%BB%D0%B0); https://ckb.wikipedia.org/wiki/%D8%AA%D9%88%D9%88%D9%86%D8%B3_(%D8%B4%D8%A7%D8%B1); https://commons.wikimedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_/_Tunis; https://cs.wikipedia.org/wiki/Tunis; https://cv.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D1%85%D1%83%D0%BB%D0%B0); https://cy.wikipedia.org/wiki/Tiwnis; https://da.wikipedia.org/wiki/Tunis; https://de.wikipedia.org/wiki/Tunis; https://de.wikinews.org/wiki/Kategorie:Tunis; https://de.wikivoyage.org/wiki/Tunis; https://el.wikipedia.org/wiki/%CE%A4%CF%8D%CE%BD%CE%B9%CE%B4%CE%B1; https://el.wikivoyage.org/wiki/%CE%A4%CF%8D%CE%BD%CE%B9%CE%B4%CE%B1; https://en.wikipedia.org/wiki/Tunis; https://en.wikinews.org/wiki/Category:Tunis; https://en.wikivoyage.org/wiki/Tunis; https://eo.wikipedia.org/wiki/Tunizo; https://eo.wikivoyage.org/wiki/Tunizo; https://es.wikipedia.org/wiki/T%C3%BAnez_(ciudad); https://et.wikipedia.org/wiki/Tunis; https://eu.wikipedia.org/wiki/Tunis; https://ext.wikipedia.org/wiki/T%C3%BAnis_(ci%C3%A1); https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%D8%B4%D9%87%D8%B1); https://fi.wikipedia.org/wiki/Tunis; https://fi.wikivoyage.org/wiki/Tunis; https://frp.wikipedia.org/wiki/Tunis; https://frr.wikipedia.org/wiki/Tunis; https://fr.wikipedia.org/wiki/Tunis; https://fr.wikinews.org/wiki/Cat%C3%A9gorie:Tunis; https://fr.wikiquote.org/wiki/Tunis; https://fr.wikivoyage.org/wiki/Tunis; https://fy.wikipedia.org/wiki/Tunis; https://ga.wikipedia.org/wiki/T%C3%BAinis; https://gd.wikipedia.org/wiki/Tunis; https://gl.wikipedia.org/wiki/Tunes; https://hak.wikipedia.org/wiki/Tunis; https://ha.wikipedia.org/wiki/Tunis; https://he.wikipedia.org/wiki/%D7%AA%D7%95%D7%A0%D7%99%D7%A1; https://he.wikivoyage.org/wiki/%D7%AA%D7%95%D7%A0%D7%99%D7%A1; https://hif.wikipedia.org/wiki/Tunis; https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%82%E0%A4%A8%E0%A4%BF%E0%A4%B8; https://hr.wikipedia.org/wiki/Tunis_(grad); https://hsb.wikipedia.org/wiki/Tunis; https://ht.wikipedia.org/wiki/Tinis; https://hu.wikipedia.org/wiki/Tunisz; https://hy.wikipedia.org/wiki/%D4%B9%D5%B8%D6%82%D5%B6%D5%AB%D5%BD_(%D6%84%D5%A1%D5%B2%D5%A1%D6%84); https://ia.wikipedia.org/wiki/Tunis; https://id.wikipedia.org/wiki/Tunis; https://ie.wikipedia.org/wiki/Tunis; https://io.wikipedia.org/wiki/Tunis; https://is.wikipedia.org/wiki/T%C3%BAnis_(borg); https://it.wikipedia.org/wiki/Tunisi; https://it.wikiquote.org/wiki/Tunisi; https://it.wikivoyage.org/wiki/Tunisi; https://ja.wikipedia.org/wiki/%E3%83%81%E3%83%A5%E3%83%8B%E3%82%B9; https://jv.wikipedia.org/wiki/Tunis_(kutha); https://kab.wikipedia.org/wiki/Tunes_(tamane%C9%A3t); https://ka.wikipedia.org/wiki/%E1%83%A2%E1%83%A3%E1%83%9C%E1%83%98%E1%83%A1%E1%83%98_(%E1%83%A5%E1%83%90%E1%83%9A%E1%83%90%E1%83%A5%E1%83%98); https://kbp.wikipedia.org/wiki/Tunisi; https://kg.wikipedia.org/wiki/Tunis; https://kk.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D2%9B%D0%B0%D0%BB%D0%B0); https://ko.wikipedia.org/wiki/%ED%8A%80%EB%8B%88%EC%8A%A4; https://ku.wikipedia.org/wiki/T%C3%BBnis_(bajar); https://la.wikipedia.org/wiki/Tunes; https://lb.wikipedia.org/wiki/Tunis; https://lij.wikipedia.org/wiki/T%C3%B9nixi; https://lmo.wikipedia.org/wiki/T%C3%BCnis; https://lt.wikipedia.org/wiki/Tunisas_(miestas); https://lv.wikipedia.org/wiki/Tunisa; https://mdf.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81; https://mg.wikipedia.org/wiki/Tunis; https://mk.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D1%80%D0%B0%D0%B4); https://ml.wikipedia.org/wiki/%E0%B4%9F%E0%B5%82%E0%B4%A3%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%B8%E0%B5%8D; https://mn.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D1%85%D0%BE%D1%82); https://mrj.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D1%85%D0%B0%D0%BB%D0%B0); https://mr.wikipedia.org/wiki/%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A8%E0%A4%BF%E0%A4%B8; https://ms.wikipedia.org/wiki/Tunis; https://mt.wikipedia.org/wiki/Tune%C5%BC; https://myv.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%BE%D1%88); https://mzn.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%D8%B4%D9%87%D8%B1); https://ne.wikipedia.org/wiki/%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A8%E0%A4%BF%E0%A4%B8; https://nl.wikipedia.org/wiki/Tunis; https://nl.wikivoyage.org/wiki/Tunis; https://nn.wikipedia.org/wiki/Tunis; https://no.wikipedia.org/wiki/Tunis; https://oc.wikipedia.org/wiki/Tunis; https://os.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D1%81%D0%B0%D1%85%D0%B0%D1%80); https://pap.wikipedia.org/wiki/Tunis; https://pa.wikipedia.org/wiki/%E0%A8%A4%E0%A9%82%E0%A8%A8%E0%A8%BF%E0%A8%B8; https://pcd.wikipedia.org/wiki/Tunis; https://pih.wikipedia.org/wiki/Tunis; https://pl.wikipedia.org/wiki/Tunis; https://pl.wikiquote.org/wiki/Tunis; https://pl.wikivoyage.org/wiki/Tunis; https://pms.wikipedia.org/wiki/T%C3%B9nis; https://pnb.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%D8%B4%DB%81%D8%B1); https://ps.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_(%DA%9A%D8%A7%D8%B1); https://pt.wikipedia.org/wiki/Tunes; https://pt.wikivoyage.org/wiki/T%C3%BAnis; https://pwn.wikipedia.org/wiki/tunis; https://qu.wikipedia.org/wiki/Tunis; https://ro.wikipedia.org/wiki/Tunis; https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4); https://ru.wikinews.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4); https://ru.wikivoyage.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4); https://sah.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%BA%D1%83%D0%BE%D1%80%D0%B0%D1%82); https://scn.wikipedia.org/wiki/T%C3%B9nisi; https://sco.wikipedia.org/wiki/Tunis; https://sc.wikipedia.org/wiki/T%C3%B9nisi; https://sd.wikipedia.org/wiki/%D8%AA%D9%8A%D9%88%D9%86%D8%B3_%D8%B4%D9%87%D8%B1; https://sh.wikipedia.org/wiki/Tunis_(grad); https://simple.wikipedia.org/wiki/Tunis; https://sk.wikipedia.org/wiki/Tunis; https://sl.wikipedia.org/wiki/Tunis; https://smn.wikipedia.org/wiki/Tunis; https://sn.wikipedia.org/wiki/Tunis; https://so.wikipedia.org/wiki/Tunis; https://sq.wikipedia.org/wiki/Tunis; https://sr.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%B3%D1%80%D0%B0%D0%B4); https://sv.wikipedia.org/wiki/Tunis; https://sw.wikipedia.org/wiki/Tunis; https://szl.wikipedia.org/wiki/T%C5%AF%C5%84is; https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%82%E0%AE%A9%E0%AE%BF%E0%AE%B8%E0%AF%8D; https://tg.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D1%88%D0%B0%D2%B3%D1%80); https://th.wikipedia.org/wiki/%E0%B8%95%E0%B8%B9%E0%B8%99%E0%B8%B4%E0%B8%AA; https://tl.wikipedia.org/wiki/Tunis; https://tly.wikipedia.org/wiki/Tunis_(%C5%A1%C9%99h%C9%99r); https://tr.wikipedia.org/wiki/Tunus_(%C5%9Fehir); https://tt.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D1%88%D3%99%D2%BB%D3%99%D1%80); https://tw.wikipedia.org/wiki/Tunis; https://udm.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81_(%D0%BA%D0%B0%D1%80); https://ug.wikipedia.org/wiki/%D8%AA%DB%87%D9%86%D9%89%D8%B3_%D8%B4%DB%95%DA%BE%D9%89%D8%B1%D9%89; https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D1%96%D1%81_(%D0%BC%D1%96%D1%81%D1%82%D0%BE); https://uk.wikivoyage.org/wiki/%D0%A2%D1%83%D0%BD%D1%96%D1%81_(%D0%BC%D1%96%D1%81%D1%82%D0%BE); https://ur.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D8%B3_%D8%B4%DB%81%D8%B1; https://uz.wikipedia.org/wiki/Tunis_(shahar); https://vec.wikipedia.org/wiki/T%C3%BAnixi; https://vep.wikipedia.org/wiki/Tunis_(lidn); https://vi.wikipedia.org/wiki/Tunis; https://vi.wikivoyage.org/wiki/Tunis; https://vo.wikipedia.org/wiki/Tunis; https://war.wikipedia.org/wiki/Tunis; https://wa.wikipedia.org/wiki/Tunisse; https://wo.wikipedia.org/wiki/Tunis; https://wuu.wikipedia.org/wiki/%E7%AA%81%E5%B0%BC%E6%96%AF%E5%B8%82; https://xmf.wikipedia.org/wiki/%E1%83%A2%E1%83%A3%E1%83%9C%E1%83%98%E1%83%A1%E1%83%98_(%E1%83%9C%E1%83%9D%E1%83%A6%E1%83%90); https://yi.wikipedia.org/wiki/%D7%98%D7%95%D7%A0%D7%99%D7%A1; https://yo.wikipedia.org/wiki/Tunis; https://zh-min-nan.wikipedia.org/wiki/Tunis; https://zh-yue.wikipedia.org/wiki/%E7%AA%81%E5%B0%BC%E6%96%AF; https://zh.wikipedia.org/wiki/%E7%AA%81%E5%B0%BC%E6%96%AF%E5%B8%82; https://zh.wikivoyage.org/wiki/%E7%AA%81%E5%B0%BC%E6%96%AF%E5%B8%82; https://zu.wikipedia.org/wiki/Tunis,178.0,https://af.wikipedia.org/wiki/Tunis,443.0,7.0,161029.0
557, on open land between the city and the lake. The axis to the structure of this part of the city is the Avenue Habib Bourguiba, designed by the French to be a Tunisian form of Champs-ÃlysÃ©es in Paris with its cafes, major hotels, and cultural venues. On both sides of the tree lined avenue, north and south, the city was extended in various districts, with the northern end welcoming residential and business districts while the south receives industrial districts and poorer peoples.\n\nSouth-east of the Avenue Bourguiba the district of La Petite Sicile (Little Sicily) is adjacent to the old port area and takes its name from its original population of workers from Italy. It is now the subject of a redevelopment project including the construction of twin towers. North of the Avenue Bourguiba is the district of La Fayette, shops,,,,,,
558,phare du Galiton,La Galite lighthouse,0,8.883333333,37.5,0,http://commons.wikimedia.org/wiki/Special:FilePath/Galite-Galiton%20105.jpg,Q38878191,https://fr.wikipedia.org/wiki/Phare_du_Galiton,1.0,https://fr.wikipedia.org/wiki/Phare_du_Galiton,574.0,8.0,6712.0
559,camp de rÃ©fugiÃ©s de Choucha,Choucha refugee camp,0,11.4611,33.1399,0,http://commons.wikimedia.org/wiki/Special:FilePath/CampChouchaTunisie%201.jpg,Q2935291,https://ar.wikipedia.org/wiki/%D9%85%D8%AE%D9%8A%D9%85_%D8%A7%D9%84%D8%B4%D9%88%D8%B4%D8%A9; https://commons.wikimedia.org/wiki/Category:Choucha_refugee_camp; https://fr.wikipedia.org/wiki/Camp_de_r%C3%A9fugi%C3%A9s_de_Choucha,3.0,https://ar.wikipedia.org/wiki/%D9%85%D8%AE%D9%8A%D9%85_%D8%A7%D9%84%D8%B4%D9%88%D8%B4%D8%A9,24.0,9.0,8304.0
560,mÃ©dersa Ech Chamaiya,Madrasa of Ech Chamaiya,1,10.171177,36.798143,1,http://commons.wikimedia.org/wiki/Special:FilePath/Inside%20view%20of%20the%20Madrassa%20Chamaia.jpg,Q3332485,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D8%B9%D9%8A%D8%A9; https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%87%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%BE; https://commons.wikimedia.org/wiki/Category:Medersa_Ech_Chamaiya; https://en.wikipedia.org/wiki/Shamma%27iya_Madrasa; https://fr.wikipedia.org/wiki/M%C3%A9dersa_Ech_Chamaiya; https://uz.wikipedia.org/wiki/Shamaiya_madrasasi,6.0,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D8%B9%D9%8A%D8%A9,231.0,5.0,9639.0
561,MÃ©dersa Andaloussiya,Madrasa of Andaloussiya,1,10.173994,36.801226,1,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dersa%20El%20Andaloucia%20photo%204%20%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9%20%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%84%D8%B3%D9%8A%D8%A9.jpg,Q12192602,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%84%D8%B3%D9%8A%D8%A9; https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BE%E0%A6%B2%E0%A7%8C%E0%A6%B8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%BE; https://commons.wikimedia.org/wiki/Category:Medersa_Andaloussiya; https://en.wikipedia.org/wiki/Madrasa_Andaloussiya; https://fr.wikipedia.org/wiki/M%C3%A9dersa_Andaloussiya; https://uz.wikipedia.org/wiki/Andalusiya_madrasasi,6.0,https://fr.wikipedia.org/wiki/M%C3%A9dersa_Andaloussiya,585.0,7.0,6094.0
562,lycÃ©e Carnot de Tunis,Carnot Lyceum of Tunis,0,10.1799,36.8023,0,http://commons.wikimedia.org/wiki/Special:FilePath/LyceePiloteBourguiba.JPG,Q3268616,https://ar.wikipedia.org/wiki/%D9%85%D8%B9%D9%87%D8%AF_%D8%A8%D9%88%D8%B1%D9%82%D9%8A%D8%A8%D8%A9_%D8%A7%D9%84%D9%86%D9%85%D9%88%D8%B0%D8%AC%D9%8A_%D8%A8%D8%AA%D9%88%D9%86%D8%B3; https://commons.wikimedia.org/wiki/Category:Bourguiba_Pilot_Lyceum; https://en.wikipedia.org/wiki/Carnot_high_school_Tunis; https://fr.wikipedia.org/wiki/Lyc%C3%A9e_Carnot_de_Tunis,4.0,https://en.wikipedia.org/wiki/Carnot_high_school_Tunis,1104.0,9.0,9408.0
563,Ã©glise Saint-Vincent-de-Paul de Mraissa,Saint Vincent de Paul Church (Mraissa),0,10.56389,36.75277,0,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20de%20Mraissa.jpg,Q53952897,https://commons.wikimedia.org/wiki/Category:Saint_Vincent_de_Paul_Church_(Mraissa); https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Vincent-de-Paul_de_Mraissa,2.0,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Vincent-de-Paul_de_Mraissa,932.0,3.0,11409.0
564,forÃªt de Dar Chichou,Dar Chichou Forest,0,10.98222222,36.96333333,0,,Q49328893,https://ceb.wikipedia.org/wiki/For%C3%AAt_de_Dar_Chichou,1.0,https://ceb.wikipedia.org/wiki/For%C3%AAt_de_Dar_Chichou,853.0,3.0,853.0
565,temple antique,Ancient Roman temple in AÃ¯n Tounga,,9.362757,36.523753,,,Q42609812,,,,,,
566,place de la Victoire,Square of Victory,1,10.175619,36.799228,1,http://commons.wikimedia.org/wiki/Special:FilePath/Beb%20Bhar--porte%20de%20france.jpg,Q12214995,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AD%D8%A9_%D8%A7%D9%84%D9%86%D8%B5%D8%B1_(%D8%AA%D9%88%D9%86%D8%B3); https://commons.wikimedia.org/wiki/Category:Victory_Square_(Tunis); https://fr.wikipedia.org/wiki/Place_de_la_Victoire_(Tunis),3.0,https://fr.wikipedia.org/wiki/Place_de_la_Victoire_(Tunis),432.0,12.0,6653.0
567,palais Ahmed Bey,Ahmed Bey Palace,1,10.330889,36.883361,0,http://commons.wikimedia.org/wiki/Special:FilePath/MArs.JPG,Q42596599,https://commons.wikimedia.org/wiki/Category:Saf_Saf_Palace; https://fr.wikipedia.org/wiki/Palais_Ahmed_Bey_(La_Marsa),2.0,https://fr.wikipedia.org/wiki/Palais_Ahmed_Bey_(La_Marsa),326.0,8.0,1809.0
568,place de la Kasbah,Kasbah Square,1,10.167548,36.797691,1,http://commons.wikimedia.org/wiki/Special:FilePath/Place%20de%20la%20Kasbah%20Tunis.JPG,Q16128057,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AD%D8%A9_%D8%A7%D9%84%D9%82%D8%B5%D8%A8%D8%A9; https://commons.wikimedia.org/wiki/Category:Kasbah_Square; https://fr.wikipedia.org/wiki/Place_de_la_Kasbah_(Tunis),3.0,https://fr.wikipedia.org/wiki/Place_de_la_Kasbah_(Tunis),491.0,10.0,1177.0
569,Dar Hammouda Pacha,Dar Hammouda Pacha,1,10.16683333,36.80066667,1,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20Dar%20El%20Bacha.JPG,Q3015939,https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1_%D8%AD%D9%85%D9%88%D8%AF%D8%A9_%D8%A8%D8%A7%D8%B4%D8%A7; https://commons.wikimedia.org/wiki/Category:Dar_Hammouda_Pacha; https://en.wikipedia.org/wiki/Dar_Hammuda_Pasha; https://fr.wikipedia.org/wiki/Dar_Hammouda_Pacha; https://tr.wikipedia.org/wiki/Dar_Hammuda_Pa%C5%9Fa,5.0,https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1_%D8%AD%D9%85%D9%88%D8%AF%D8%A9_%D8%A8%D8%A7%D8%B4%D8%A7,329.0,5.0,34212.0
